run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,optimiser,optimiser_use_heuristic,heuristic_optimiser_iterations,heuristic_optimiser_sampleSize,circuit_type,learning_rate_adam,n_start,n_end,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,time_limit,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,benchmark_repeat_idx,sdp_seed,hog_graph_index,edges,weights
992490b9,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,1.957409334088184,2.511641169994557,1.8164652315416925,1.9061402669880456,0.4429793788027064,,2.6820139177430935,2.8613639886357998,3.2471472258595924,,0.7546240357563543,,,,88.92497515678406,241.8921823501587,True,152.9737992286682,0.0065784454345703125,0.0,152.9737992286682,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed42_L2_M2_standard.npz,88.96110916137695,2026-06-21 19:45:02,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,1,42,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
0c5281ab,8,7,3,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999894153163,3.9999999470765815,2.819804710960282,2.3443409603991565,2.732655120316803,1.0731657634300247,0.268291440857506,,3.80577784935524,0.4867991355816832,2.9760546881076446,,0.7440136720269107,,,,215.31464791297913,1773.2505197525024,True,1557.9453780651093,0.009492635726928711,0.0,1557.9453780651093,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000046_68b5a5d27dfc_seed9000042_L2_M2_standard.npz,215.33423924446106,2026-06-21 19:47:09,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,10,9000042,46,"[(2, 7), (4, 7), (5, 7), (0, 7), (3, 7), (6, 7), (1, 7)]",
01d916a4,6,6,5,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,1.957409334088184,2.511641169994557,1.8164652315416925,1.9061402669880456,0.4429793788027064,,2.7415998727172486,2.920949943609955,3.27694020334667,,0.7615478046355264,,,,208.6501166820526,361.6224772930145,True,152.9737992286682,0.0014274120330810547,0.0,152.9737992286682,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed42_L2_M2_standard.npz,208.6614499092102,2026-06-21 19:48:41,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,42,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,1,42,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
270d265f,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,2.398575773671939,2.511641169994557,2.1949388270996106,2.1782460838165503,0.5062156829692193,,1.537829312102831,1.5044438255367103,2.947160739867966,,0.6849083755212563,,,,89.28483414649963,241.15557193756104,True,151.8754587173462,0.004709720611572266,0.0,151.8754587173462,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed1000042_L2_M2_standard.npz,89.29475283622742,2026-06-21 19:48:48,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,2,1000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
10d87a75,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,1.911581179043756,2.511641169994557,1.6644825721493317,1.99717104412993,0.464134567541234,,2.6771781831715455,3.342555127132742,3.3357601357157027,,0.7752173218023943,,,,90.32441735267639,255.23092317581177,True,164.91105031967163,0.0045337677001953125,0.0,164.91105031967163,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed2000042_L2_M2_standard.npz,90.33530855178833,2026-06-21 19:50:21,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,3,2000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
8d3b4e67,8,7,5,50.0,False,True,"[1, 1, 1]",4.000000000000003,7.999999894153163,3.9999999470765815,2.819804710960282,2.3443409603991565,2.732655120316803,1.0731657634300247,0.268291440857506,,4.034042594412021,0.715063880638465,3.0901870606360355,,0.7725467651590083,,,,430.93167781829834,1988.8682608604431,True,1557.9453780651093,0.008781671524047852,0.0,1557.9453780651093,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000046_68b5a5d27dfc_seed9000042_L2_M2_standard.npz,430.9451084136963,2026-06-21 19:50:44,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,9000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,10,9000042,46,"[(2, 7), (4, 7), (5, 7), (0, 7), (3, 7), (6, 7), (1, 7)]",
8dada188,6,6,5,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,2.398575773671939,2.511641169994557,2.1949388270996106,2.1782460838165503,0.5062156829692193,,2.3434980064699724,2.3101125199038517,3.3499950870515365,,0.7785254675927344,,,,207.68334984779358,359.5566294193268,True,151.8754587173462,0.0021660327911376953,0.0,151.8754587173462,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed1000042_L2_M2_standard.npz,207.69742059707642,2026-06-21 19:52:17,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,1000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,2,1000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
b497090e,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,2.5034424657585634,2.511641169994557,2.2159134214232066,2.6378073098481805,0.6130158749356682,,1.0846848423378823,1.92847261918783,3.1801497310171216,,0.739054085758104,,,,89.70720410346985,252.04876279830933,True,162.3463683128357,0.0047986507415771484,0.0,162.3463683128357,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed3000042_L2_M2_standard.npz,89.7156720161438,2026-06-21 19:52:21,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,3000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,4,3000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
c101221d,6,6,3,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,2.4398430666653605,2.511641169994557,2.2718085767292533,1.9953803138309791,0.4637184089776851,,2.086579600253535,1.5337230744569865,3.0386701139577466,,0.706174788277422,,,,90.92967915534973,255.72227382659912,True,164.79772472381592,0.0051190853118896484,0.0,164.79772472381592,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed4000042_L2_M2_standard.npz,90.94120526313782,2026-06-21 19:53:59,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,4000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,5,4000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
6bf496b1,6,6,5,50.0,False,True,"[1, 1, 1]",,8.605551275462211,4.302775637731106,1.911581179043756,2.511641169994557,1.6644825721493317,1.99717104412993,0.464134567541234,,2.3591627967379725,3.024539740699169,3.176752442498916,,0.7382645694861529,,,,208.0793375968933,372.98896288871765,True,164.91105031967163,0.0014138221740722656,0.0,164.91105031967163,Results/warm_start_cache/triangleFree_connected_4to8vertices_176instances_AdjacencyList__filehash_279b7452/hog_idx000047_00d5ff2e849f_seed2000042_L2_M2_standard.npz,208.08874464035034,2026-06-21 19:54:01,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,True,False,adam,True,2,1000,hamqaoa,0.05,15,130,standard,2,2,2000042,False,False,False,10800,hog,False,True,False,False,True,False,True,10,HOG_graphs/triangleFree_connected_4to8vertices_176instances_AdjacencyList.txt,True,Results/warm_start_cache,512,60,0,3,1,7,1,1,5,3,5,3,2000042,47,"[(0, 1), (3, 5), (3, 4), (2, 5), (1, 4), (0, 2)]",
