run_id,n,m,p,precision/iterations,singlet_injection,warm_start,parameter_vector,optimal_result,sdp_objective_value_step1,sdp_objective_value_king_normalized_step1,algorithm17_actual_energy,algorithm17_lower_bound_energy,algorithm17_analytic_F_value,algorithm17_F_bound_applicable,initial_ws_energy_prodStates_step2,initial_sdp_statevector_energy,initial_qaoa_input_energy_normalized,adam_initial_point_energy_normalized,adam_energy_history_normalized_json,adam_updates_completed,initial_sdp_statevec_ratio,initial_ws_energy_010101,QAOA_improvement_over_SDP_statevectorEnergy,QAOA_improvement_over_SDP_prodStatesEnergy,result,result_010101,approx_ratio,approx_ratio_010101,diff. approx. ratio,sdp ws greater,duration_seconds,duration_seconds_excluding_warm_start_cache_io,warm_start_cache_used,warm_start_compute_time_seconds,warm_start_load_time_seconds,warm_start_save_time_seconds,warm_start_effective_time_seconds,warm_start_cache_path,full duration_seconds,finished_at,processor,hostname,total_ram_gb,physical_cores,logical_cores,python_version,peak_ram_mb,Instance_is_triangle_free,Instance_is_3_regular,Instance_is_bipartite,Instance_is_regular,Regular_degree,Instance_is_claw_free,Instance_is_twin_free,Instance_is_planar,Instance_is_eulerian,optimiser,optimiser_use_heuristic,circuit_type,learning_rate_adam,warm_start_mode,lasserre_level,initial_solver_level_M,sdp_seed,sdp_solver_mode,sdp_scs_eps,sdp_scs_max_iters,compare_with_010101,init_QAOAparams_close_to_zero,use_correlations_as_initial_params,graph_generation_type,weighted,easiest_first,debug,save_circuit_svg,rerun_exclude_finished_instances,warm_start_cache_producer_only,qaoa_only_from_existing_warm_start_cache,num_repeats,relative_graph_adjList_path,persistent_warm_start_cache,warm_start_cache_dir,warm_start_cache_max_file_mb,warm_start_cache_max_total_gb,sdp_max_parallel,qaoa_max_parallel,sdp_threads,qaoa_threads,sdp_memory_limit_total_gb,sdp_memory_limit_single_gb,sdp_memory_poll_seconds,sdp_max_retries,queue_poll_interval_seconds,max_graph_vertices,qaoa_seed,initialise_standard_warm_start_with_zero_angles,result_name_suffix,benchmark_repeat_idx,qaoa_seed_used,hog_graph_index,edges,weights
b36e00c5,3,3,1,75.0,False,True,"[1, 1, 1]",,1.8749999972776217,1.8749999972776217,,,,,1.0588939308760679,1.0588939308760679,1.0588939308760679,1.0588939308760679,"[1.0588939308760679, 1.0614553066307615, 1.0638934849775046, 1.066208196552223, 1.0683995706945248, 1.07046847024651, 1.0724165841551554, 1.0742465054186754, 1.075961748943948, 1.0775668259715896, 1.0790672796645975, 1.080469704797153, 1.0817817459736299, 1.0830120946850679, 1.0841704407465262, 1.0852674164178115, 1.0863144932224753, 1.0873238616402203, 1.0883082805558042, 1.0892808839321653, 1.090254981157026, 1.0912438320141842, 1.0922604193340324, 1.0933172157882012, 1.0944259758064376, 1.095597537583772, 1.0968416741158726, 1.0981669800031202, 1.0995808110584029, 1.1010892787629387, 1.102697296594583, 1.1044086792602466, 1.1062262796996432, 1.108152168308491, 1.1101878310112987, 1.1123343721307262, 1.1145927235614455, 1.1169638306932592, 1.1194488105658889, 1.1220490692017702, 1.124766369745024, 1.1276028456998757, 1.1305609551998035, 1.1336433811611946, 1.136852894886928, 1.1401921776306316, 1.1436636164496106, 1.1472690938398755, 1.1510097733003766, 1.1548859219930991, 1.1588967428069998, 1.1630402346942903, 1.1673131169213924, 1.1717107463480947, 1.1762271041177372, 1.1808548058661315, 1.1855851183619572, 1.1904080068976233, 1.1953122098939768, 1.2002853149872905, 1.2053138625233553, 1.2103834438771228, 1.2154788163782697, 1.2205840388091946, 1.225682595595328, 1.23075755922997, 1.235791742270261, 1.2407678851806752, 1.2456688399910072, 1.2504777631191115, 1.2551783130965968, 1.2597548865878154, 1.2641928107859457, 1.2684785769637492, 1.2726000566470705, 1.2765466890708692]",75,0.7059292872507119,,0.21765275819480134,0.21765275819480134,1.2765466890708692,,0.8510311260472462,,,,2.610131025314331,2.6785621643066406,True,0.06992769241333008,0.0014867782592773438,0.0,0.06992769241333008,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000117_ef04306f2d85_seed42_L1_M1_amplified.npz,2.625883102416992,2026-08-29 16:24:08,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,117,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
448369ca,3,3,2,75.0,False,True,"[1, 1, 1]",,1.8749999972776217,1.8749999972776217,,,,,1.0588939308760679,1.0588939308760679,1.0588939308760679,1.0588939308760679,"[1.0588939308760679, 1.0638929856759929, 1.0683855714311195, 1.0723648343558176, 1.075829900545543, 1.0787882095882757, 1.0812573736422597, 1.083267039042705, 1.0848603802170644, 1.0860949558911113, 1.0870425171138356, 1.0877869991621774, 1.0884206235892204, 1.0890380409656144, 1.0897293280059575, 1.0905730228092148, 1.0916305663139219, 1.092943271516479, 1.094532127008221, 1.096400258089854, 1.0985372931627015, 1.100924883628533, 1.1035425120567341, 1.1063730323339882, 1.1094072544447167, 1.112646959389194, 1.116105766006922, 1.1198075477672436, 1.1237826566119453, 1.1280627667680163, 1.1326755462532156, 1.137640316814299, 1.1429652470139917, 1.1486461321711365, 1.154666403268516, 1.1609979583935472, 1.1676025142806634, 1.174433388083648, 1.1814377690114932, 1.188559647414426, 1.1957436010087994, 1.2029394787359544, 1.2101074850024744, 1.2172224864127354, 1.2242755028929138, 1.2312707751922816, 1.2382188096485198, 1.245128441333839, 1.2520013363795388, 1.2588302001070453, 1.2655997880718313, 1.2722889911443946, 1.2788729662218328, 1.285324837763926, 1.2916169806261915, 1.2977219572150016, 1.3036132413511428, 1.3092658618044473, 1.3146570245017546, 1.3197666811547473, 1.3245780969654677, 1.3290784460296772, 1.333259315827803, 1.337117165902838, 1.340653615948639, 1.3438755313673836, 1.3467948414211002, 1.3494280616961067, 1.351795522402002, 1.353920329321864, 1.355827211568154, 1.357541282238108, 1.3590868842268558, 1.3604866043716377, 1.3617604906434193, 1.3629255512707223]",75,0.7059292872507119,,0.3040316203946545,0.3040316203946545,1.3629255512707223,,0.9086170341804816,,,,5.793914318084717,5.860005855560303,True,0.06992769241333008,0.003785848617553711,0.0,0.06992769241333008,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000117_ef04306f2d85_seed42_L1_M1_amplified.npz,5.81293249130249,2026-08-29 16:24:11,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.22,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,117,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
0ab613b8,7,11,1,75.0,False,True,"[1, 1, 1]",5.64666747554407,7.25000000563337,7.25000000563337,,,,,4.204240987831339,4.204240987831342,4.204240987831342,4.204240987831342,"[4.204240987831342, 4.206542163602072, 4.2079072290305115, 4.208473066160553, 4.208563499406056, 4.208573438283868, 4.208725565532901, 4.209055937589115, 4.209513497569329, 4.210021396895591, 4.2105056750791965, 4.210910858924121, 4.211209366169579, 4.211405110043332, 4.21152949061795, 4.21162847011033, 4.211744612647942, 4.211902428834735, 4.212103776500541, 4.212333050273631, 4.212567386649472, 4.212786394628561, 4.212979008030728, 4.213145766492671, 4.213296743387165, 4.213446373554244, 4.213607130001018, 4.213784798460677, 4.213977047628727, 4.214175059424893, 4.214367491645025, 4.2145446093669, 4.214701397831316, 4.214838523299394, 4.214961112034652, 4.215076150889345, 4.215189603448984, 4.215304520177163, 4.215420592193022, 4.215535146000675, 4.215644998397846, 4.215747941116782, 4.215843641022798, 4.215933403085848, 4.216019195636324, 4.216102468028686, 4.216183420414392, 4.216261009943824, 4.216333677237893, 4.216400296099692, 4.2164608676706115, 4.2165166281961834, 4.216569487100391, 4.216621210007781, 4.216672633452989, 4.216723456768179, 4.216772545101445, 4.2168185473380735, 4.216860623187957, 4.216898735476123, 4.216933617721307, 4.216966298217474, 4.216997641637887, 4.217028079427754, 4.217057521185816, 4.217085608327223, 4.217111994242577, 4.217136566457817, 4.217159462376223, 4.217180947503807, 4.217201267195432, 4.21722051531883, 4.217238676815431, 4.217255709872476, 4.2172716699382535, 4.217286695985841]",75,0.7445526066551764,,0.013045708154499458,0.013045708154502123,4.217286695985841,,0.74686294425005,,,,5.353154182434082,5.449073076248169,True,0.09712862968444824,0.0011982917785644531,0.0,0.09712862968444824,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000031_a58db2aa141a_seed42_L1_M1_amplified.npz,5.366073131561279,2026-08-29 16:24:12,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,31,"[(0, 1), (2, 3), (1, 6), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4f13e407,8,14,1,75.0,False,True,"[1, 1, 1]",7.806054216756263,10.999999816539379,10.999999816539379,,,,,5.999999982905774,5.999999982905775,5.999999982905778,5.999999982905778,"[5.999999982905778, 5.998544012182884, 5.9999046351179635, 5.9997004171542505, 5.999175987305191, 5.999357643721924, 5.999796787050054, 5.999999718175795, 5.9998627243079925, 5.999645108966341, 5.999612329662526, 5.999765701745023, 5.999941217149603, 5.999998941441808, 5.999926675944023, 5.999825680810672, 5.999800134017857, 5.999864778264622, 5.999955414983256, 5.999999547056195, 5.999975605845864, 5.999921933943537, 5.999894642670322, 5.99991655054515, 5.9999643118138115, 5.9999970840600865, 5.999993312605543, 5.9999657762426075, 5.999945307281565, 5.999951020169624, 5.999975680879993, 5.999996601072223, 5.999997950277639, 5.999983682504861, 5.999971003401826, 5.999972651898226, 5.999986023922978, 5.999998008172794, 5.999998810078237, 5.999990603351277, 5.9999836822358965, 5.99998533817176, 5.99999329973119, 5.999999440701293, 5.9999986699189485, 5.999993563849466, 5.999990568268107, 5.999992874877036, 5.999997675016454, 5.999999985791808, 5.999998203971285, 5.999995273072741, 5.999994821915282, 5.999997216212787, 5.999999629224158, 5.9999996730674825, 5.999997914779283, 5.999996834719625, 5.99999772610231, 5.99999940182235, 5.999999961847278, 5.999999096546007, 5.999998181576188, 5.999998423409254, 5.999999444539622, 5.999999986493903, 5.999999560330719, 5.99999893796787, 5.999998997797164, 5.99999961754318, 5.999999985534895, 5.999999736870754, 5.999999349726149, 5.999999404733736, 5.999999790404525, 5.999999986579957]",75,0.7686341673141777,,3.6741818476571098e-09,3.6741827358355295e-09,5.999999986579957,,0.7686341677848613,,,,7.670482635498047,7.76821231842041,True,0.10132670402526855,0.0035848617553710938,0.0,0.10132670402526855,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000083_09fd59afa34f_seed42_L1_M1_amplified.npz,7.687682628631592,2026-08-29 16:24:16,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.24,False,False,False,False,,False,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,83,"[(1, 3), (0, 1), (2, 3), (2, 6), (0, 3), (4, 6), (1, 2), (5, 6), (3, 4), (4, 5), (3, 7), (2, 5), (6, 7), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
b9b36eb0,3,3,3,75.0,False,True,"[1, 1, 1]",,1.8749999972776217,1.8749999972776217,,,,,1.0588939308760679,1.0588939308760679,1.0588939308760679,1.0588939308760679,"[1.0588939308760679, 1.0662048734505543, 1.072356879180448, 1.0773325102371587, 1.0811461099028243, 1.0838584381699878, 1.0855911323539724, 1.086535906385823, 1.0869472375205451, 1.0871181576681535, 1.0873450497155912, 1.0878805473779523, 1.0888941675393409, 1.090462192178804, 1.0925795425313227, 1.0951849462333703, 1.0981905109986454, 1.1015100421463315, 1.1050831856709615, 1.1088922103629881, 1.112967467521911, 1.117378616832454, 1.1222143051170868, 1.1275587580607433, 1.1334739361476358, 1.139990378106455, 1.147105134601884, 1.1547840740138713, 1.1629673955211992, 1.1715780284491812, 1.1805324415729268, 1.1897502489527914, 1.1991564524917888, 1.2086750699957145, 1.218223311485519, 1.2277144626158127, 1.2370680585354412, 1.2462210962729776, 1.255134635320226, 1.2637918877829195, 1.2721879691896576, 1.2803164502367619, 1.2881600344817847, 1.2956883608285026, 1.3028613450580853, 1.309634916044535, 1.315966744214564, 1.3218213033216464, 1.327173936489606, 1.3320138530078063, 1.3363453558139167, 1.3401867428886325, 1.343566625981604, 1.3465183750170282, 1.349074659916564, 1.3512640440165293, 1.3531107669067657, 1.3546373685734978, 1.3558687989726328, 1.3568363185540384, 1.3575797603572062, 1.3581474557544244, 1.3585936021441936, 1.358973940624578, 1.3593406649496373, 1.3597376198400835, 1.3601965879031077, 1.3607352850670047, 1.361357367452173, 1.362054353751403, 1.362809102120344, 1.3635998725789031, 1.364404170559186, 1.3652015645639115, 1.365975213429982, 1.3667121946399454]",75,0.7059292872507119,,0.30781826376387755,0.30781826376387755,1.3667121946399454,,0.9111414630932969,,,,10.628406047821045,10.69354510307312,True,0.06992769241333008,0.004776477813720703,0.0,0.06992769241333008,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000117_ef04306f2d85_seed42_L1_M1_amplified.npz,10.64405369758606,2026-08-29 16:24:16,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,117,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
9369731d,7,11,2,75.0,False,True,"[1, 1, 1]",5.64666747554407,7.25000000563337,7.25000000563337,,,,,4.204240987831339,4.204240987831342,4.204240987831342,4.204240987831342,"[4.204240987831342, 4.20789108868487, 4.208301703740806, 4.2079742108459355, 4.208374445726556, 4.209313223623596, 4.210262195095087, 4.210843618735482, 4.210998836150718, 4.210966075376103, 4.2110487300343244, 4.211369464218053, 4.21184426500403, 4.212312054756225, 4.212661104626233, 4.212888894411441, 4.213081755110185, 4.21333741737342, 4.213693205122224, 4.214111126410744, 4.214515493155061, 4.214846474185041, 4.215094377801457, 4.215296640830121, 4.215503467841529, 4.215740359142908, 4.215995460463406, 4.216236423347106, 4.216440464866914, 4.21661245466463, 4.216777673177874, 4.216959865554003, 4.21716448763257, 4.21737831320558, 4.217583842161747, 4.217775121797442, 4.217962738242798, 4.2181651206294655, 4.21839469417778, 4.218650496614323, 4.218922424438003, 4.2192015160054135, 4.219487295409791, 4.219787094697996, 4.220109097163645, 4.22045651135196, 4.220827919980006, 4.221222814679283, 4.22164664136672, 4.222110551388002, 4.222626698663494, 4.223203909038016, 4.223848124131421, 4.224566289130171, 4.225370316741543, 4.2262771055528905, 4.227305681113457, 4.228475113534943, 4.2298053373887115, 4.231319536795727, 4.233045385491917, 4.235013769127408, 4.237256743191478, 4.239806719761565, 4.242696703927538, 4.2459608093629, 4.249632641059883, 4.253742458873321, 4.258314012478909, 4.26336215215417, 4.268891504167713, 4.274896318674593, 4.281360085530073, 4.2882547803572235, 4.295540528287174, 4.30316517954363]",75,0.7445526066551764,,0.09892419171228806,0.09892419171229072,4.30316517954363,,0.7620716463614691,,,,13.272090435028076,13.356679201126099,True,0.09712862968444824,0.012527704238891602,0.0,0.09712862968444824,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000031_a58db2aa141a_seed42_L1_M1_amplified.npz,13.289329290390015,2026-08-29 16:24:20,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.25,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,31,"[(0, 1), (2, 3), (1, 6), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24f5a255,3,3,4,75.0,False,True,"[1, 1, 1]",,1.8749999972776217,1.8749999972776217,,,,,1.0588939308760679,1.0588939308760679,1.0588939308760679,1.0588939308760679,"[1.0588939308760679, 1.068388932722211, 1.0757971040752285, 1.0811009929325912, 1.084411054681075, 1.0860211155306927, 1.0864064427300888, 1.0861911431054034, 1.0860211673947504, 1.0863989264868652, 1.0875906321026645, 1.0896561506044262, 1.0925125024945839, 1.095987411292572, 1.0998988142091892, 1.1041235016742856, 1.108640489358117, 1.1135372539970738, 1.1189730993570373, 1.1251195140085584, 1.1321093135716254, 1.1400090718042302, 1.1488118191722914, 1.1584439994810511, 1.1687829344601623, 1.1796783686994925, 1.190967776201099, 1.202486131615646, 1.2140816934833085, 1.2256301052584189, 1.2370296877218487, 1.2481871960460666, 1.259017649163823, 1.2694576964121864, 1.2794751020126915, 1.289063708156846, 1.2982276728131537, 1.3069650788386784, 1.315257752574827, 1.3230665300173576, 1.3303291004579352, 1.3369602578222246, 1.3428578713947557, 1.3479164765306135, 1.3520479648484247, 1.3552062701867462, 1.3574110450355406, 1.3587621972496, 1.3594354611878938, 1.3596539518771307, 1.3596434810614004, 1.3595905910835568, 1.3596203338217974, 1.3597986337189025, 1.360150803464511, 1.3606826959508496, 1.3613936076483066, 1.3622772605999323, 1.3633162475464318, 1.3644777475573253, 1.365714152010533, 1.366967698848178, 1.368177027988382, 1.3692845963762144, 1.3702439304785838, 1.3710256418286575, 1.371620795872074, 1.3720404739435619, 1.3723114393707145, 1.3724692275592585, 1.3725509062843775, 1.3725896896410483, 1.372612454430666, 1.3726396019517755, 1.3726862302242995, 1.3727632896198838]",75,0.7059292872507119,,0.31386935874381594,0.31386935874381594,1.3727632896198838,,0.9151755264132558,,,,16.582284927368164,16.650823831558228,True,0.06992769241333008,0.0013782978057861328,0.0,0.06992769241333008,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000117_ef04306f2d85_seed42_L1_M1_amplified.npz,16.60590672492981,2026-08-29 16:24:23,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,117,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
e8d5625e,3,3,5,75.0,False,True,"[1, 1, 1]",,1.8749999972776217,1.8749999972776217,,,,,1.0588939308760679,1.0588939308760679,1.0588939308760679,1.0588939308760679,"[1.0588939308760679, 1.07044318598813, 1.0786997005025867, 1.0837068431032306, 1.0858649237510196, 1.086000366672789, 1.0853080916517, 1.084989882767172, 1.085814676416876, 1.087980910763098, 1.0912867119869918, 1.0953812467897013, 1.099949637686985, 1.1048135523200595, 1.1099967443882024, 1.1157161995271656, 1.1222771615819815, 1.1299463247928057, 1.1388731177943379, 1.1490669762121184, 1.160413128898753, 1.1727095812905723, 1.1857077839841483, 1.1991473851021637, 1.2127829747208771, 1.2263943800217727, 1.239798146897798, 1.2528617079680233, 1.2654968706409053, 1.2776490338048923, 1.2893001127578765, 1.3004621207277156, 1.3111430429466873, 1.3213020028248446, 1.330822826051177, 1.3395172193390892, 1.347151407006266, 1.353485597499606, 1.358321834595959, 1.3615584407018975, 1.3632454304791346, 1.3636207812637084, 1.3630938285397054, 1.3621557717258683, 1.361251050721981, 1.360680769680886, 1.360580480630629, 1.3609592368972971, 1.3617622632225035, 1.3629226783389006, 1.3643826668477563, 1.3660856986507832, 1.3679605174751532, 1.3699141010397047, 1.3718369092490523, 1.3736162453400054, 1.375153253066852, 1.3763796343111896, 1.3772694618936538, 1.3778419735645215, 1.3781539042099593, 1.3782840264417555, 1.3783157770371401, 1.3783236693010181, 1.378365929063987, 1.3784827198262914, 1.3786975984171541, 1.3790202080801508, 1.37944925666423, 1.3799750367308423, 1.3805816891867408, 1.3812492897083146, 1.381956011683402, 1.3826804316507595, 1.3834038440100807, 1.3841122067461846]",75,0.7059292872507119,,0.32521827587011676,0.32521827587011676,1.3841122067461846,,0.9227414711641231,,,,24.584718704223633,24.650257110595703,True,0.06992769241333008,0.004377841949462891,0.0,0.06992769241333008,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000117_ef04306f2d85_seed42_L1_M1_amplified.npz,24.611576795578003,2026-08-29 16:24:32,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.23,False,False,False,True,2,True,False,True,True,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,117,"[(1, 2), (0, 1), (0, 2)]","[1.0, 1.0, 1.0]"
a3d5c90c,8,14,2,75.0,False,True,"[1, 1, 1]",7.806054216756263,10.999999816539379,10.999999816539379,,,,,5.999999982905774,5.999999982905775,5.999999982905778,5.999999982905778,"[5.999999982905778, 5.9941194583628725, 5.999617014529122, 5.998807940379386, 5.9967116183192575, 5.9974104719813734, 5.9991483749432195, 5.999994892238188, 5.999523962401779, 5.998674976657207, 5.998469345461961, 5.998991887876362, 5.999679606605029, 5.999997440490543, 5.999823196761108, 5.999446347237731, 5.999251168868993, 5.999383697330342, 5.999699837992068, 5.999950647990481, 5.999986413631279, 5.999842912089636, 5.999680504820869, 5.9996402699333915, 5.999742235449728, 5.999896603450177, 5.9999921338458435, 5.999980302902896, 5.999898977077414, 5.999829677241677, 5.999829331401484, 5.999892284142128, 5.999966270311818, 5.999999765759243, 5.99998000484889, 5.999936049992338, 5.999909825439383, 5.999922017487555, 5.999959799319516, 5.999992592506868, 5.9999986610289975, 5.999980522696552, 5.999959069801942, 5.999954033004485, 5.999968512317243, 5.999989179642118, 5.99999980295311, 5.999994866328565, 5.999982447622752, 5.999975373813689, 5.999979805027367, 5.999990981500278, 5.999999131518919, 5.999998586783067, 5.9999920683700445, 5.999987004946965, 5.999988254138734, 5.999994202725407, 5.999999234273668, 5.999999442064902, 5.999995928516482, 5.999992963898686, 5.999993602285279, 5.999996949390289, 5.999999673715319, 5.999999572279952, 5.999997477533736, 5.99999600995858, 5.9999967164328885, 5.999998715983951, 5.9999999651621465, 5.999999512412943, 5.999998262009843, 5.999997754833979, 5.999998508300815, 5.999999637828855]",75,0.7686341673141777,,2.6645352591003757e-15,3.552713678800501e-15,5.999999982905778,,0.768634167314178,,,,19.07758593559265,19.174809217453003,True,0.10132670402526855,0.004082679748535156,0.0,0.10132670402526855,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000083_09fd59afa34f_seed42_L1_M1_amplified.npz,19.118114471435547,2026-08-29 16:24:32,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,False,False,False,False,,False,True,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,83,"[(1, 3), (0, 1), (2, 3), (2, 6), (0, 3), (4, 6), (1, 2), (5, 6), (3, 4), (4, 5), (3, 7), (2, 5), (6, 7), (1, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25b8330a,7,11,3,75.0,False,True,"[1, 1, 1]",5.64666747554407,7.25000000563337,7.25000000563337,,,,,4.204240987831339,4.204240987831342,4.204240987831342,4.204240987831342,"[4.204240987831342, 4.208289560828822, 4.20738245784913, 4.207886834157544, 4.20948632539947, 4.210623377482747, 4.210745809784253, 4.210511116240013, 4.210733561370765, 4.211448102817936, 4.212203878384101, 4.212658679629876, 4.212853769721325, 4.213085278374986, 4.213555837677885, 4.214198572865687, 4.21479434647914, 4.215191084837769, 4.215419432263694, 4.215626242445733, 4.215910136461537, 4.216236072238074, 4.216497332017966, 4.216644122242839, 4.216736923381947, 4.216870812643054, 4.217080509560684, 4.217323988295751, 4.217545075923295, 4.217738975506103, 4.217954039470146, 4.21823580973838, 4.218580760125835, 4.218946851606743, 4.2193012871221525, 4.219650814827784, 4.220026585437046, 4.220447030917458, 4.220903725134878, 4.22138434398103, 4.221900967748219, 4.222489767235999, 4.223184818078153, 4.224000220999292, 4.224939798971946, 4.226018569566629, 4.227269252889768, 4.228730059454731, 4.230433282412683, 4.232409688784211, 4.234700781959376, 4.2373609477216645, 4.240447089827969, 4.244009116964777, 4.248091970289448, 4.252744100256254, 4.258019070311641, 4.2639671689660315, 4.270627899029693, 4.278031430911105, 4.286203153106355, 4.295160347951713, 4.304902206338099, 4.315405263822966, 4.326628655056126, 4.338516763544614, 4.3509938895436555, 4.363963604381372, 4.377317840239527, 4.39094232928029, 4.404711036471069, 4.418486633248153, 4.432130987038859, 4.445508723029002, 4.458485644951515, 4.4709356608511595]",75,0.7445526066551764,,0.26669467301981786,0.2666946730198205,4.4709356608511595,,0.7917830614632348,,,,25.215776443481445,25.310437440872192,True,0.09712862968444824,0.002454996109008789,0.0,0.09712862968444824,Results/warm_start_cache/fast_test_scs/stress_test__filehash_182b889d/hog_idx000031_a58db2aa141a_seed42_L1_M1_amplified.npz,25.236229419708252,2026-08-29 16:24:33,x86_64,dacsvm-cpunode01,,32,32,3.11.15,0.26,False,False,False,False,,True,False,True,False,adam,False,hamqaoa,0.005,standard,1,1,42,scs,1e-06,100000,False,False,False,hog,False,False,False,False,False,False,True,1,HOG_graphs/stress_test.txt,True,Results/warm_start_cache/fast_test_scs,512,60,0,16,1,1,0,0,5,0,5,10,42,True,_Exp4_v2_standardZeroAngles,1,42,31,"[(0, 1), (2, 3), (1, 6), (4, 6), (1, 2), (5, 6), (0, 6), (3, 4), (4, 5), (0, 2), (2, 4)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
